


委員長（阿達雅志君）	次に、防衛大臣から国の防衛の基本方針について所信を聴取いたします。浜田防衛大臣。
国務大臣（浜田靖一君）	防衛大臣の浜田靖一です。阿達委員長を始め、理事及び委員の皆様に防衛大臣としての所信を申し上げます。　国際社会は今、戦後最も厳しく複雑な安全保障環境に直面しています。　中国は、軍事力の質、量を急速に強化させるとともに、力による一方的な現状変更やその試みを推進しています。中国の軍事動向等は、我が国の平和と安全及び国際社会の平和と安定を確保し、法の支配に基づく国際秩序を強化する上で、これまでにない最大の戦略的挑戦です。　また、北朝鮮は、かつてない高い頻度で弾道ミサイルの発射等を繰り返し、急速にその能力を増強しています。北朝鮮の軍事動向は、我が国にとって、従前よりも一層重大かつ差し迫った脅威です。　そして、昨年二月から続くロシアのウクライナ侵略は、国際秩序の根幹を揺るがすものであり、国連安保理の常任理事国が核兵器による威嚇とも取れる言動を繰り返す前代未聞の事態となっております。また、インド太平洋地域におけるロシアの軍事動向等は、中国との連携と相まって、安全保障上の強い懸念であります。　危機管理の要諦は、最悪を想定することです。今後とも、国民の生命、財産及び我が国の領土、領海、領空を断固として守り抜くため、冷静かつ毅然と対応してまいります。　欧州で起きていることは決して人ごとではありません。昨年十二月、我が国が直面する現実に向き合い、将来にわたり我が国を力強く守り抜くため、新しい国家安全保障戦略、国家防衛戦略、国家防衛力整備計画を閣議決定しました。　これはスタートラインにすぎません。防衛省・自衛隊は、日本と日本国民を守る最後のとりでとして、しっかりと国を守るために戦える、そのための努力を引き続き、私が先頭に立って確実に進めてまいります。　また、日米同盟は、我が国の安全保障の基軸です。本年一月の２プラス２でも確認したとおり、引き続き、様々な分野での協力を深め、抑止力、対処力を強化してまいります。　同時に、地元の基地負担の軽減にも引き続き取り組みます。特に沖縄については、普天間飛行場の一日も早い全面返還を目指し、辺野古への移設工事を進めます。　また、一か国でも多くの国々との連携を強化すべく、自由で開かれたインド太平洋というビジョンの実現に資する取組を推進してまいります。　最後に、今国会提出法案について申し上げます。　防衛省設置法の一部を改正する法律案は、自衛官定数の変更及び地方防衛局の所掌事務の追加をするものです。　次に、防衛省が調達する装備品等の開発及び生産のための基盤の強化に関する法律案は、装備品等の適確な調達を行うため、装備品製造等事業者による装備品等の安定的な製造等の確保及びこれに資する装備移転を安全保障上の観点から適切なものとするための取組を促進するための措置、契約における秘密の保全措置並びに装備品等の製造等を行う施設の取得及び管理の委託に関する制度を定めるものです。　そして、日本国の自衛隊とオーストラリア国防軍との間における相互のアクセス及び協力の円滑化に関する日本国とオーストラリアとの協定の実施に関する法律案及び日本国自衛隊とグレートブリテン及び北アイルランド連合王国の軍隊との間における相互のアクセス及び協力の円滑化に関する日本国とグレートブリテン及び北アイルランド連合王国との間の協定の実施に関する法律案は、協定の適確な実施を確保するため、協定の実施に伴う道路運送法及び道路運送車両法の適用除外、刑事手続等の特例、国の賠償責任の特例並びに特殊海事損害に係る賠償の請求についての援助に関する措置を定めるものです。　委員各位におかれましては、御審議のほど、よろしくお願いいたします。　以上、防衛省・自衛隊が直面する課題に対し、全力で取り組んでまいります。　皆様におかれては、一層の御指導、御鞭撻を賜りますよう、よろしくお願い申し上げます。
委員長（阿達雅志君）	以上で所信の聴取は終了いたしました。　本件に対する質疑は後日に譲ることといたします。　外務大臣及び防衛大臣は御退席いただいて結構でございます。
委員長（阿達雅志君）	次に、先般本委員会が行いました委員派遣につきまして、派遣委員の報告を聴取いたします。小西洋之君。
小西洋之君	委員派遣について御報告を申し上げます。　本委員会の阿達雅志委員長、佐藤正久理事、岩本剛人理事、平木大作理事、音喜多駿理事、榛葉賀津也委員、山添拓委員、伊波洋一委員及び私、小西洋之の九名は、去る二月十六日及び十七日の二日間、我が国の外交、防衛等に関する実情調査のため、埼玉県、鹿児島県及び宮崎県に派遣されました。　昨年十二月に新たな国家安全保障戦略、国家防衛戦略、防衛力整備計画が策定され、今国会では、防衛力整備の在り方及びこれを裏付ける防衛予算、関連法案の審議及び質疑等を行うこととなります。このため、本委員会は、各県における自衛隊基地、駐屯地等を訪問し、実情調査を行いました。　以下、概要を御報告いたします。　第一日目は、まず、航空自衛隊入間基地を訪問し、基地の概要、所在部隊及び装備品の運用、航空機可動数の向上、新たな装備品の導入、施設整備の現状及び課題、衛生機能の強化、組織の最適化の取組等について説明を聴取しました。　派遣委員からは、中部航空方面隊各地対空誘導弾部隊の運用の現状、基地内の通行整備に係る予算措置等について意見交換が行われました。　調査を終えた後、航空自衛隊の輸送機Ｃ２に関する説明を受け、同機に搭乗視察し、海上自衛隊鹿屋航空基地に移動しました。　海上自衛隊鹿屋航空基地においては、基地の概要及び任務、米空軍ＭＱ９の一時展開、自衛官の再就職状況、装備品の可動率の向上、女性自衛官の活用等について説明を聴取しました。　派遣委員からは、自衛官の再就職や定年延長の現状、鹿屋の第一航空群と那覇の第五航空群の役割分担、協力体制、装備品の部品不足の解消により改善が見込まれる事項等について意見交換が行われました。　次に、海上自衛隊の固定翼哨戒機Ｐ１を視察した後、ＭＱ９を視察し、米軍関係者より説明を聴取した後、自衛官の生活関連施設を視察しました。　派遣委員からは、ＭＱ９を配備するための施設整備、機体改造の有無、一時展開の延長の見通し等について意見交換が行われました。　次に、陸上自衛隊国分駐屯地を訪問し、駐屯地及び西部方面隊の概要、領域横断作戦能力向上の取組、南西諸島防衛に関連する演習の概要、災害派遣の実績、生活、勤務施設の現状及び課題、第一一三教育大隊の役割、馬毛島における自衛隊施設の整備等について説明を聴取した後、中距離多目的誘導弾を始めとする装備品及び自衛官の生活関連施設を視察しました。　派遣委員からは、南西諸島防衛に関連する演習等に要する運搬費の確保、自衛官の人員不足の傾向、予備自衛官が使用する装備品の仕様、西方国民保護訓練の内容、日米共同の領域横断作戦における訓練、協力体制、有事の際の近隣の離島基地への支援体制、環太平洋合同演習リムパックと陸上自衛隊との関わり、馬毛島における空母艦載機着陸訓練（ＦＣＬＰ）実施の見通し等について意見交換が行われました。　第二日目は、陸上自衛隊国分駐屯地より航空自衛隊の輸送ヘリコプターＣＨ47Ｊに搭乗し、馬毛島を上空より視察した後、航空自衛隊下甑島分屯基地を訪問し、分屯基地の概要、固定式三次元レーダーＦＰＳ５の概要、生活、勤務施設の現状及び課題、陸上自衛隊との共同基地警備等について説明を聴取した後、ＦＰＳ５を遠望し、自衛官の生活関連施設を視察しました。　派遣委員からは、基地配属の隊員数、陸上自衛隊との共同基地警備の意義、レーダーの情報収集体制、分屯基地に駐在する自衛官の手当、処遇に関する要望、固定式レーダーとイージス艦のレーダーとの役割分担、全国の固定式レーダーの配備状況等について意見交換が行われました。　同分屯基地の視察を終え、再びＣＨ47Ｊに搭乗し、陸上自衛隊えびの駐屯地を訪問し、駐屯地部隊の概要、災害派遣の活動実績、霧島演習場の概要、即応予備自衛官、予備自衛官の訓練、生活、勤務施設の現状及び課題等について説明を聴取した後、百五十五ミリりゅう弾砲ＦＨ70を始めとする装備品を視察しました。　派遣委員からは、駐屯地部隊の生活、勤務施設の充実の必要性、即応予備自衛官、予備自衛官の出頭率の現状及び傾向、駐屯地部隊の編成及び各部隊の特徴、南西諸島防衛に関連する訓練の内容、霧島演習場の整備、管理の現状等について意見交換が行われました。　最後に、海上自衛隊えびの送信所を訪問し、送信所の概要、ＶＬＦ（超長波）通信の特徴と運用等について説明を聴取した後、送信所構内を視察しました。　派遣委員からは、送信所から潜水艦への通信体制、送信所の警備体制、現送信所の移転による機能の変化、送信所設備の維持管理の状況、同種の送信所を増設する可能性等について意見交換が行われました。　以上が今回の派遣の概要です。　今回の調査により、防衛力整備の在り方と課題等について認識を深めるとともに、さらには国会として果たすべき課題等について認識を深めることができました。　最後に、今回の派遣が極めて有意義なものになったことに対し、御対応いただきました関係者の皆様方に御礼を申し上げ、報告といたします。
委員長（阿達雅志君）	以上で派遣委員の報告は終了いたしました。　本日はこれにて散会いたします。　　　午後零時十三分散会



委員長（阿達雅志君）	ただいまから外交防衛委員会を開会いたします。　委員の異動について御報告いたします。　本日、音喜多駿君が委員を辞任され、その補欠として鈴木宗男君が選任されました。
委員長（阿達雅志君）	理事の補欠選任についてお諮りいたします。　委員の異動に伴い現在理事が一名欠員となっておりますので、その補欠選任を行いたいと存じます。　理事の選任につきましては、先例により、委員長の指名に御一任願いたいと存じますが、御異議ございませんか。　　　〔「異議なし」と呼ぶ者あり〕
委員長（阿達雅志君）	御異議ないと認めます。　それでは、理事に金子道仁君を指名いたします。
委員長（阿達雅志君）	政府参考人の出席要求に関する件についてお諮りいたします。　外交、防衛等に関する調査のため、本日の委員会に、理事会協議のとおり、内閣官房内閣審議官下田隆文君外二十七名を政府参考人として出席を求め、その説明を聴取することに御異議ございませんか。　　　〔「異議なし」と呼ぶ者あり〕
委員長（阿達雅志君）	御異議ないと認め、さよう決定いたします。
委員長（阿達雅志君）	外交、防衛等に関する調査を議題といたします。　外交の基本方針及び国の防衛の基本方針について質疑を行います。　質疑のある方は順次御発言願います。
佐藤正久君	自民党の佐藤正久です。　まず、日韓関係について伺います。　旧朝鮮半島出身労働者に関しまして、尹政権が努力をして前政権の負の遺産を薄めようとしている努力は認めますけれども、まだ、日本国民の中にはまだまだその実効性を含め疑問を持っている方も多いと思います。そこで、何点か外務大臣に確認したいと思います。　日本側は、韓国政府の案を関係改善の観点から評価するとしております。そもそも日本企業が被告となり賠償を求められること自体が完全かつ最終的に解決したとする日韓請求権協定違反であり、韓国側の原告が訴える相手は、日本企業ではなく、韓国政府でなければなりません。よって、韓国の既存の団体が日本企業の肩代わりをする案自体が、協定上、本来おかしいものであるのに、それを前向きに評価するとなると論理矛盾を起こすのではないかという疑問も湧きますけれども、それについて外務大臣の所見を伺います。
国務大臣（林芳正君）	今お話がありましたように、一九六五年の日韓請求権協定、これを締約国である韓国が遵守するというのが当然であります。その上で、二〇一八年に韓国大法院が同協定に明らかに反する判決を出したわけですが、これについて当時の文在寅政権が不作為を続けてきたわけでございます。これに対して、尹錫悦政権は、懸案を解決し未来志向で日韓関係を発展させていくとの考えの下で、韓国国内で対応について検討を行ってきたと理解をしております。　こうした経緯で今般の韓国政府の発表に至り、その中で朴振長官が、韓国政府は、一九六五年の韓日国交正常化以降構築されてきた両国間の緊密な友好協力関係を土台として、今後、韓日関係を未来志向で更に高いレベルに発展させていこうとの意思を有しているというふうに述べているところでございます。
佐藤正久君	つまり、日本政府としては、日本企業が被告となること自体はこれは協定違反というふうに認めていますけれども、今回の尹政権の努力、関係改善の観点から評価をしているということにすぎないと。ただ、今回の韓国側の発表案が慰安婦合意の二の舞にならないかと、また世論に押されてゴールポストを動かしてしまうんではないかと危惧を持っている日本人も多いと思います。　今回の尹政権の案が不可逆的なものであるという説明を受けているのか、少なくとも尹政権時代に不可逆的にならないよう、何らかの担保を日本政府は取っているんでしょうか。
国務大臣（林芳正君）	この韓国政府は、今後、国内のプロセスを行いつつ、原告の理解を得るべく最大限努力するとしております。　今後、措置の実施とともに、日韓の政治、経済、文化等の分野における交流が力強く拡大をしていくことを期待しておりまして、韓国側とそうした観点から引き続きよく意思疎通をしてまいりたいと考えております。
佐藤正久君	大臣、私が聞いているのは、今回の案が不可逆的にならないための何らかの担保を尹政権に対して取っているのかという観点です。
国務大臣（林芳正君）	韓国政府は、原告の理解を得るべく最大限努力するとして、まさに働きかけを行っているところであり、そうした状況を踏まえて適切に対応してまいりたいと考えております。
佐藤正久君	それでは伺いますけれども、今の尹政権は、六五年の日韓請求権協定、これをどのように評価をし、どのような立場を取っているかをお聞かせください。
国務大臣（林芳正君）	先ほど御答弁したことの繰り返しになる部分がございますが、我々として、一九六五年の日韓請求権協定、これを締約国である韓国が遵守するのは当然であると考えております。これに、二〇一八年に韓国の大法院が同協定に明らかに反する判決を出したわけですが、これについて当時の文在寅政権が不作為を続けてきたわけでございます。これに対して、尹錫悦政権が、懸案を解決し未来志向で日韓関係を発展させていくとの考えの下で、韓国国内で対応について検討を行ってきたと理解しております。　このような経緯で今回の発表に至りまして、その中で朴振長官が、韓国政府は、一九六五年の韓日国交正常化以降構築されてきた両国間の緊密な友好協力関係を土台として、今後韓日関係を未来志向で更に高いレベルに発展させていこうという意思を有している、こう述べておるところでございます。
佐藤正久君	ちょっと曖昧でよく分からないんですけれども、ということは、尹政権は、六五年の日韓請求権協定でこの労働者の問題については完全かつ最終的に解決したという立場ということでよろしいですか。
政府参考人（岩本桂一君）	先ほど林大臣からも御説明ありましたけれども、ちょっと繰り返しになりますが、一九六五年の日韓請求権協定、これを締約国である韓国が遵守するのは当然でありますので、これについては韓国側も……（発言する者あり）ええ、韓国政府もですね、当然そういう立場を維持しているという具合に考えております。
佐藤正久君	ここが実はこの問題の肝で、これが不可逆的にならないためには、日本と同じように、この問題は完全かつ最終的に確認したと、解決したと尹政権が立場を取っているかどうかが肝なんです。　であれば、今回、日本側は歴代内閣の歴史認識を全体として引き継ぐというふうに今回明言しています。であれば、韓国側に対しても同じように、六五年のこの請求権協定、これを遵守する、引き継ぐというふうな文言をやっぱり取るべきだと思いますけれども、なぜこれを取らないのか。これがないから、慰安婦合意のようにまたひっくり返されてしまうのではないかというおそれがあると思うんです。　この尹政権が六五年協定を守るというのであれば、日本側は歴史認識を受け継ぐと言ったように、今回の韓国発表の方に六五年協定を遵守するという文言があれば少なくとも尹政権のときは不可逆にはならないとなりますけれども、これをまだ入れてないということであれば、これから入れるよう、何らかの形で発表するよう、これは求めるのは日本政府として筋ではないですか。
政府参考人（岩本桂一君）	これも先ほど来ちょっと繰り返しになって恐縮ではございますけれども、韓国政府は、今後、国内のプロセスを行いつつ、原告の理解を得るべく最大限努力するとしております。　そういった観点から、我が国としましても韓国側と引き続きよく意思疎通をしていきたい、こういう立場でございます。
佐藤正久君	だから、やっぱり日本国民は不安になるんですよ。今までＧＳＯＭＩＡあるいはこの慰安婦合意もやっぱりちゃぶ台返しされたわけですよ。政権が替わったらその可能性はあるにしても、少なくとも尹政権でそれはないためには、しっかり、そこまで言うのであれば、韓国側の発表文の方にこれは書いてないんですよ、そこはやっぱりしっかり明記をするということが、大臣、これは大臣レベルで担保を取るべきだと思いますけれども、いかがでしょうか。
国務大臣（林芳正君）	隣国であるがゆえに様々な懸案や課題があるこの日韓間でございますが、まさに今お話のあったように、一九六五年の国交正常化以来築いてきた友好協力関係の基盤に基づいて、更に韓国側と緊密に協力していきつつ、今お話のあったようなこと、懸案、様々な懸案もまだあるわけでございますが、我が国の立場に基づき適切に対応してまいりたいと思っております。
佐藤正久君	これ微妙にごまかしているんです。その基盤に基づきというのと、これ守るということは全然違いますから。だから、前回の慰安婦合意もあのような形でひっくり返されてしまったと。また、政権が替わると、やっぱりいろんなことが起きます。大統領が捕まったこともあれば、今回はまさに国家安保室長と情報院長とそして前の国防大臣も捕まっちゃっているんです。　なので、少なくともこの世論でこうひっくり返されないような担保、これは、やるのは外務省の責任だと思います。そこがないと、なかなか国民からすると、非常に曖昧なままでまた進むと、また同じ歴史の繰り返しとなってしまうと思います。　それでは、輸出管理、これについて経産副大臣の方にお伺いします。　経産省はこれまで、国会答弁などで、韓国が開始したＷＴＯプロセスを取り下げ、信頼回復のために努めていただくことが必要というふうに繰り返し述べています。でも今回は、取下げではなく、中断という形で政策対話を始めるというふうになっていますけれども、中断と取下げでは全く外交的に意味合いが違います。　なぜ今回、今までの答弁のように、取下げということで初めて政策対話が始まることを、それをやめて、中断で政策対話を始めるというふうに変節したんでしょうか。
副大臣（中谷真一君）	先生御指摘の部分でございますけど、我が国といたしましては、これまでも、政策対話の再開のためにはＷＴＯ紛争解決手続の取下げ又は中断が必要と考えてきております。　今回、韓国側の発表により、政策対話を再開する環境が整ったというふうに考えております。なお、二〇一九年十二月には、韓国がＷＴＯプロセスを中断する旨を決定したことを受けて、政策対話を再開したこともございます。　今回、韓国は、関連の協議の行われている間、ＷＴＯの紛争解決手続を中断する旨を表明したところであります。これは、ＷＴＯの紛争処理手続を進めないという韓国の意思を対外的に表明したものと理解をしているところであります。　今後再開される政策対話では、韓国側の輸出管理の実効性を確認していくとともに、韓国側の今後の姿勢をしっかりと見極めてまいりたいというふうに考えております。
