
柚木委員	立憲民主党の柚木道義でございます。　どうぞ、それぞれ答弁者の皆様、よろしくお願いいたします。　実は、伊佐厚労副大臣が参議院出席のために九時十五分頃をめどに御退室ということで、そこを先に全部終わらせるように考えておりますので、ほかの、大臣含め答弁者の方も、それまでちょっとコンパクトかつ若干早口で御答弁をお願いいたします。　マスク着用ルールの緩和について伺います。　週明け月曜日、三月十三日以降、政府として、この間、もう四年になるマスクの着用についてルールが緩和、いわゆる脱マスクあるいはノーマスクというふうにかじが切られていくと承知をしておりますが、資料六ページ目、その前の五ページ目には全国知事会の平井鳥取県知事のインタビューも掲載しておりますが、六ページ目を御覧いただくと、病院、介護施設等、外来とかお見舞いとかは推奨、これはそのとおりなんですが、公共交通機関、同じ公共交通でも、電車、バスで対応が割れている。　この点について、まず、今日、国交副大臣、厚労副大臣にそれぞれちょっと伺いたいんですけれども、学校の登下校についても後ほど文科大臣に伺いますけれども、混雑した公共交通機関、資料の三ページ目につけておりますけれども、通勤ラッシュ時など混雑した電車、バスに乗車するときはマスクを推奨、政府はこの間、三月十三日から個人の判断ではあるけれども、マスク着用を推奨、こういう方針なわけですね。ところが、資料の六ページ目にもつけておりますように、例えばＪＲさん、満員電車であってもマスク着用を推奨もしないし、アナウンスもしない。他方で、バス業界については逆に、通勤時間帯などについてはマスク着用を推奨すると。　こういうことであると、例えば、よく、皆さんもそうだと思いますが、私もそうですけれども、満員電車ではマスクを外していて、乗り換えて、満員バスに乗ったら今度はマスクを着けなきゃいけない。これはちょっとさすがに、学生さんも含めて、混乱するんじゃないですか。　公共交通機関ですから、国交副大臣、政務官ですかね、お願いします。
西田大臣政務官	お答えいたします。　新しいマスクの着用の考え方では、通勤ラッシュ時等混雑した電車やバスに乗車するときはマスクの着用を推奨する一方、本人の意思に反してマスクの着脱を強いることがないよう、個人の主体的な判断が尊重されるよう配慮をお願いしているところでございます。
柚木委員	この答弁で本当に、国民の皆さん、あるいは登下校を混雑時にされる学生さん、大丈夫なんですかね。　ちなみに、文科大臣、いいですか、この混雑時の公共交通機関利用、登下校時、学生さんに対しては、これは個人の判断なんですか、それとも学校が一定の方針を児童生徒に示すんですか。御答弁をお願いします。
永岡国務大臣	お尋ねの登下校時につきましては、二月十日の政府対策本部決定を踏まえれば、四月一日以降、児童生徒にマスクの着用を求めないことが基本となりますが、他方で、同決定におきましては、通勤ラッシュ時等混雑した電車やバスに乗車する場面では、社会一般におきましてマスクの着用を推奨するとされていることから、児童生徒が通勤ラッシュ時等に混雑した電車やバスを利用する場合には、マスクの着用を推奨することも考えられるものと思っております。
柚木委員	そうすると、伊佐副大臣、月曜以降、まさにこの周知をいただく、ちょっとメッセージの発信の仕方を工夫いただかなきゃいけないと思いますね。公共交通機関、国土交通政務官は個人の判断に委ねる、あるいは事業者の判断ということですね、昨日のレクだと。　しかし、例えば、児童、学生さん、うちの娘も、まさに間もなく卒業式で、私は国会でちょっと出れなさそうなので残念なんですが、その後、中学生になって、公共交通機関を利用することになりそうなんですね。　例えば、今後、これは私も昨日ある方から、もう早速、電車の中でも若干、トラブル、混乱に遭遇したという話を聞きましたよ。いや、着けなくていいと政府は言っている、例えば満員電車の中で、ＪＲさんの中で。他方で、バスに乗ったら、今度は着けるように言われている。いやいや、個人の判断じゃなかったのか、さっき電車ではノーマスクでオーケーだったよと。これは混乱、トラブルが発生する可能性、あり得ます。花粉症で、まあ私もそうなんですが、大きなくしゃみ、せきの方、やはり周りにもおいでですしね、この季節。　ちょっと、来週月曜以降、そういう混乱、トラブル等が仮に発生するようなことになれば、やはり、混雑時の電車、バス、特に公共交通機関におけるトラブルなども起こらないような発信を、是非、特に厚労省所管のこの分かりやすいポスターなどを通じて心がけていただきたいと思いますが、副大臣、お願いいたします。
伊佐副大臣	今、ＪＲ東日本の件、言及していただきましたが、我々政府、厚労省の理解は、ＪＲ東日本については、列車内では呼びかけはしないということでありまして、例えば構内でのポスターを含めて、基本的には混雑時についてはマスクを推奨するというスタンスは、これは列車であろうがバスであろうが変わらないという認識でおります。その上で、基本的には個人の判断ということになります。　ただ、委員おっしゃるとおり、利用者とのトラブル、現場での混乱が生じることが懸念されておりますので、政府としましては、業種別のガイドラインというものを策定していただく際には、しっかりと業界団体からの相談に丁寧に対応するということと同時に、事業上の理由で利用者にマスクの着用を事業者側から求めることがありますよということを御理解いただけるように、しっかりと様々な媒体を通じて周知していきたいというふうに思っております。
柚木委員	マスクのところは、伊佐副大臣に出ていただかなきゃいけない、ちょっと途中残して、また最後戻りますけれども、伊佐副大臣のところを先に行きたいと思います。　ちなみに、まさに公共交通機関もそうなんですけれども、混雑したときにという、これはいろいろなところでそう書かれているんですね。例えば、昨日、ワールド・ベースボール・クラシック、日本勝利、よかったです、本当に今日も頑張ってほしいんですけれども、スポーツイベント、あるいは音楽コンサート、あるいはこれから選抜の高校もありますね、甲子園、あるいは大相撲ですか、いろいろなイベントが、混雑しているときは、例えば、それぞれ主催者、事業者の御判断でマスク着用を推奨できる、許容し得る。　これは、厚労副大臣、混雑の定義というのはどういった形で決めているんでしょうか。
伊佐副大臣	まず、電車とバスは、政府は混雑した中では推奨している、ところが、イベントは推奨していないじゃないかということについては、混雑した電車やバスというのは、例えば高齢者あるいはリスクの高い方々が利用している、こういう方々がある意味選択できない、つまり、公共のバスや電車の移動を選択せざるを得ないという状況に鑑みて、ここはマスクを推奨しているという状況でございます。　どういう場合が混雑かというのは、これは、例えば電車がどういう場合に混雑かというのは、路線によっても違います、時間帯によっても違います、一概には言うのはなかなか難しいというように思っております。
柚木委員	これ、今日ちょっとそこまで時間ないので、今後、整理いただきたいと思いますね。資料一、二ページ目に、まさに専門家会議の皆さん、二ページ目に赤線を引いていますけれども、周囲の混雑状況とは書いてあるけれども、定義していませんので、やはり、今後、そういうことがないとまさにトラブルになりかねないと思いますので、ちょっとこれをお願いをしておきたいと思います。　それで、五ページの、全国知事会の会長、平井鳥取県知事も、全国でトラブル必至ということで述べておられます。何がトラブルになり得るかというと、まず飲食店ですね。まさにその同じ平井知事の鳥取の隣の島根県知事さんは、飲食店の感染防止認証にマスク着用、これは絶対入れる、これを入れないんだったら、もう認証の制度なんかやめてしまうと表明されています。　これはまさに東京都の小池都知事が言われているのと真逆ですね。東京はもう認証のルールにマスク着用を外すと、マスク会食も。ポスターも取る、マスク会食してくださいという。こういう真逆の対応、つまり、都道府県ごとに飲食店の、まさに場合によってはトラブル、それこそお客さんの入り、経営、こういったことに直結するマスクの着用推奨ルールについて、自治体間格差が生まれるわけですよね。　非常に現場から不公平感が既に聞こえてきておるわけですが、厚労副大臣、こういう不公平感が都道府県ごとに出てくるというのは、これはある意味やむを得ない、こういう理解でいいんでしょうか。
伊佐副大臣	二月の十日の政府対策本部決定を踏まえまして、先ほど委員おっしゃったように、認証基準の案の必須項目からマスクの着用を求める項目を削除するという改定を行いました。これによりまして、ほとんどの都道府県というものは、認証基準からマスクの着用を落としているという状況でございます。　基本的には県の独自の判断になるということを思っておりますが、例えばこれが直接何か補助金とリンクしているとかというわけではございませんので、ステイホームをしていたあの当時は、補助金は様々なものがリンクしておりましたが、その時代、そのときであっても、都道府県はそれぞれ独自の様々なルールを設けて自由でやっていたわけですので、そういう意味では、県の独自の判断によるものというふうに思っております。
柚木委員	これも、ちょっと現場の運用状況、今日も、卒業式のことも含めて、国は指示するだけでいいかもしれないけれども、トラブル対応は現場だから、現場の状況をよく見て判断してくれと、これは各界から上がっていますので、是非今後の、月曜以降の運用状況を見ていただいて、飲食店についても、あるいはいろいろなイベントの混雑ルールについても、公共交通機関についても御対応いただきたいと思います。　ちょっと、副大臣のところを先にどんどん行きますと、エホバの証人の、児童虐待防止法に当たる、例えば忌避行為といって、皆さん、忌避行為というのは余り聞きづらいですけれども、要は、エホバの証人の教義と違うことをしたら、もう家族と一生会わせない、現実に起こっています。私たち、直接信者さんから、あるいは元信者さんから話を聞いています。そういったことは虐待に当たり得るのか。あるいは、輸血拒否問題、これも副大臣がいる間にやれるところまでやりますが、まさに児童、十五歳未満の場合の輸血拒否、これも、それぞれ児童虐待防止法上の児童虐待に当たるという理解でよろしいですか、副大臣。
伊佐副大臣	御指摘いただいたような、例えば児童を無視するとか嫌がらせをする、こういう拒否的な態度を継続的に示すことは、それぞれ心理的虐待あるいはネグレクトに当たります。また、医師が必要と判断した輸血等の医療行為を受けさせないということもネグレクトに該当いたします。
柚木委員	ちょっと警察庁、この後、答弁いただきます。　伊佐副大臣、最後の質問。旧統一教会の問題。　養子縁組あっせん問題、先般、教会の養子縁組のパンフレットがまさに不適当だ、児童の権利条約、児童福祉法上問題があるということで是正の指導をしたにもかかわらず、またその改定版も問題があるということで、三月六日付でその旨を厚労省から旧統一教会側に郵送し、恐らく翌日七日には届いているそうですけれども、旧統一教会側から返事はあったんでしょうか。仮に返事がないのであれば、旧統一教会側に、まさに違法、脱法的な養子縁組の状況、パンフレットの内容についても再度の改定を強く求めるべきだと思いますが、いかがでしょうか。
伊佐副大臣	旧統一教会が発行していますハンドブックの改定案に対する見解、おっしゃっていただいたとおり、七日に先方に受領されたということを確認をしております。　個々の文章表現の中身についてこの場で意見する立場にはございませんが、ただ、御指摘いただいたとおり、児童の権利条約あるいは児童福祉法に照らして適切ではない表現がまだあるというふうに考えております。　ここは、あっせん法も含めまして、適切な運用がなされるように努めてまいりたいというふうに思っております。
柚木委員	伊佐副大臣、ここまでで結構です。ありがとうございました。　警察庁にちょっと戻りますけれども、エホバの証人の方ですね。昨日、大分レクでやり取りしたんですけれども、この輸血の拒否問題については、今日も資料にるるつけております。特に医療現場におけるガイドライン、十八ページ目につけているんですが、こういったことも含めて、とにかく人命救助、そのための緊急避難的な輸血、交通事故で、小学校の、信者のお子さん、輸血拒否で亡くなっていますので。これは、それで輸血をした場合に、実は信者さん御本人に輸血をしたときに、最高裁で輸血をした医師側が違法性を問われているんですね。　これはちょっと、ちゃんと整理していただかないと、だって、人命救助、緊急避難で、例えば道路交通法上、赤信号でも、人を救うために、それは違法になりませんよね、人がひかれないように、ひかれている人を赤信号でも避難させたら。こういう人命救助、緊急避難的な輸血も違法に問われるのであれば、現場のお医者さん、怖くてできないですね、信者さんが輸血拒否カードを持っていた、あるいは、そのお子さん。　そういう整理も昨日大分やっているんですけれども、まず、警察庁、一般論としてですけれども、エホバの証人でいえば、まさにそういう忌避行為、輸血拒否行為というのは児童虐待防止法上の虐待に当たるわけですが、私たちは直接、あるいは国対ヒアリングで警察庁の方も来られて、直接被害者や弁護士からこの状況を聞いているわけですね、リアルに。被害者や弁護士から被害届、あるいは公的な機関に相談などがなされた場合、警察としては、関係者から話を聞く、聴取する、こういうことはあり得るんでしょうか。
友井政府参考人	お答えいたします。　児童虐待事案につきましては、宗教上の理由の有無にかかわらず、事案の危険性、緊急性を踏まえ、児童の安全確保を第一として対応を行うことが重要であると認識をしております。　虐待被害の相談や届出を受けた場合におきましては、その事案が刑罰法令に触れるものであるときは、厳正に捜査を行い、事件化をしていくこととしております。
